,claim_id,claim_text,claim_label,evidences,evidence text
323,claim-1638,"Worry about global warming impacts in the next 100 years, not an ice age in over 10,000 years.",NOT_ENOUGH_INFO,evidence-418973,"[citation needed] The amount of heat trapping gases emitted into Earth's Oceans and atmosphere will prevent the next ice age, which otherwise would begin in around 50,000 years, and likely more glacial cycles."
324,claim-1638,"Worry about global warming impacts in the next 100 years, not an ice age in over 10,000 years.",NOT_ENOUGH_INFO,evidence-142343,Global anthropogenic greenhouse gas emissions in 2010 were equivalent to 49 billion tonnes of carbon dioxide (using the most recent global warming potentials over 100 years from the AR5 report).
325,claim-1638,"Worry about global warming impacts in the next 100 years, not an ice age in over 10,000 years.",NOT_ENOUGH_INFO,evidence-954212,"(Current projected consequences of global warming include a largely ice-free Arctic Ocean within 5–20 years, see Arctic shrinkage.)"
326,claim-1638,"Worry about global warming impacts in the next 100 years, not an ice age in over 10,000 years.",NOT_ENOUGH_INFO,evidence-1016625,"Projections based on the Special Report on Emissions Scenarios suggest warming over the 21st century at a more rapid rate than that experienced for at least the last 10,000 years."
327,claim-3075,Multiple lines of evidence indicate Greenland's ice loss is accelerating and will contribute sea level rise in the order of metres over the next few centuries.,SUPPORTS,evidence-59240,The glaciers of Greenland are also contributing to a rise in the global sea level faster than was previously believed.
328,claim-3075,Multiple lines of evidence indicate Greenland's ice loss is accelerating and will contribute sea level rise in the order of metres over the next few centuries.,SUPPORTS,evidence-391045,"Estimates on future contribution to sea level rise from Greenland range from 0.3 to 3 metres (1 to 10 ft), for the year 2100."
329,claim-3075,Multiple lines of evidence indicate Greenland's ice loss is accelerating and will contribute sea level rise in the order of metres over the next few centuries.,SUPPORTS,evidence-123917,The contribution of the Greenland ice sheet on sea level over the next couple of centuries can be very high due to a self-reinforcing cycle (a so-called positive feedback).
330,claim-38,Scientists studying Antarctica sea ice warn a rise in accumulation could spark the next ice age.,REFUTES,evidence-591257,"""A 40-y record reveals gradual Antarctic sea ice increases followed by decreases at rates far exceeding the rates seen in the Arctic""."
331,claim-1643,"Al Gore's book is quite accurate, and far more accurate than contrarian books.",SUPPORTS,evidence-506072,"In a 2007 court case, a British judge said that while he had ""no doubt ...the film was broadly accurate"" and its ""four main scientific hypotheses ...are supported by a vast quantity of research"", he upheld nine of a ""long schedule"" of alleged errors presented to the court."
332,claim-1643,"Al Gore's book is quite accurate, and far more accurate than contrarian books.",SUPPORTS,evidence-1109658,"All 19 climate scientists who had seen the movie or had read the homonymous book said that Gore accurately conveyed the science, with few errors."
333,claim-1643,"Al Gore's book is quite accurate, and far more accurate than contrarian books.",SUPPORTS,evidence-1087633,"""He is making a qualitative point, which is entirely accurate."
334,claim-1643,"Al Gore's book is quite accurate, and far more accurate than contrarian books.",SUPPORTS,evidence-1033955,"The story is scientifically accurate and yet should be understandable to the public, a public that is less and less drawn to science."""
335,claim-1259,"While the north-east, midwest and upper great plains have experienced a 30% increase in heavy rainfall episodes – considered once-in-every-five year downpours – parts of the west, particularly California, have been parched by drought.",SUPPORTS,evidence-17722,"Water use and conservation in California is a politically divisive issue, as the state experiences periodic droughts and has to balance the demands of its large agricultural and urban sectors, especially in the arid southern portion of the state."
336,claim-1259,"While the north-east, midwest and upper great plains have experienced a 30% increase in heavy rainfall episodes – considered once-in-every-five year downpours – parts of the west, particularly California, have been parched by drought.",SUPPORTS,evidence-1023411,The valley experienced a severe drought from 2011 to 2017.
337,claim-1259,"While the north-east, midwest and upper great plains have experienced a 30% increase in heavy rainfall episodes – considered once-in-every-five year downpours – parts of the west, particularly California, have been parched by drought.",SUPPORTS,evidence-443760,"By August 2014, a three-year drought was prompting changes to the agriculture industry in the valley."
338,claim-1259,"While the north-east, midwest and upper great plains have experienced a 30% increase in heavy rainfall episodes – considered once-in-every-five year downpours – parts of the west, particularly California, have been parched by drought.",SUPPORTS,evidence-948853,Drought is much more common in the West than the rest of the United States.
339,claim-1605,Scientists retracted claim that sea levels are rising.,REFUTES,evidence-988277,Sea level rise will continue over many centuries.
340,claim-1605,Scientists retracted claim that sea levels are rising.,REFUTES,evidence-1091550,"The effects of global warming include rising sea levels, regional changes in precipitation, more frequent extreme weather events such as heat waves, and expansion of deserts."
341,claim-1605,Scientists retracted claim that sea levels are rising.,REFUTES,evidence-98543,"Since at least the start of the 20th century, the average global sea level has been rising."
342,claim-1605,Scientists retracted claim that sea levels are rising.,REFUTES,evidence-1121998,"""Scientists keep upping their projections for how much the oceans will rise this century""."
343,claim-1711,Global warming' and 'climate change' mean different things and have both been used for decades.,DISPUTED,evidence-59188,Global warming and climate change are often used interchangeably.
344,claim-1711,Global warming' and 'climate change' mean different things and have both been used for decades.,DISPUTED,evidence-1121750,"Research in the 1950s suggested that temperatures were increasing, and a 1952 newspaper used the term ""climate change""."
345,claim-2236,The majority of peer reviewed research at the time predicted warming due to increasing CO2.,SUPPORTS,evidence-976285,"A survey of peer-reviewed scientific papers published between 1965 and 1979 shows that the large majority of research at the time predicted that the earth would warm as carbon-dioxide levels rose — as indeed it has."""
346,claim-1040,"While evidence that the earth’s orbital variations impact radiation levels and thus global temperatures does not of course mean that man is not in some way impacting the climate, studies like these highlight that the role man plays on the planet is dwarfed by natural phenomena utterly out of our control.",NOT_ENOUGH_INFO,evidence-550422,There are many interesting palaeoclimate studies that suggest that solar variability had an influence on pre-industrial climate.
347,claim-1040,"While evidence that the earth’s orbital variations impact radiation levels and thus global temperatures does not of course mean that man is not in some way impacting the climate, studies like these highlight that the role man plays on the planet is dwarfed by natural phenomena utterly out of our control.",NOT_ENOUGH_INFO,evidence-163450,"The consensus is that several factors are important: atmospheric composition, such as the concentrations of carbon dioxide and methane (the specific levels of the previously mentioned gases are now able to be seen with the new ice core samples from EPICA Dome C in Antarctica over the past 800,000 years); changes in the earth's orbit around the Sun known as Milankovitch cycles; the motion of tectonic plates resulting in changes in the relative location and amount of continental and oceanic crust on the earth's surface, which affect wind and ocean currents; variations in solar output; the orbital dynamics of the Earth–Moon system; the impact of relatively large meteorites and volcanism including eruptions of supervolcanoes."
348,claim-1040,"While evidence that the earth’s orbital variations impact radiation levels and thus global temperatures does not of course mean that man is not in some way impacting the climate, studies like these highlight that the role man plays on the planet is dwarfed by natural phenomena utterly out of our control.",NOT_ENOUGH_INFO,evidence-1107482,Physical evidence shows that the variation in Earth's climate is much more extreme than the variation in the intensity of solar radiation calculated as the Earth's orbit evolves.
349,claim-1040,"While evidence that the earth’s orbital variations impact radiation levels and thus global temperatures does not of course mean that man is not in some way impacting the climate, studies like these highlight that the role man plays on the planet is dwarfed by natural phenomena utterly out of our control.",NOT_ENOUGH_INFO,evidence-1137996,"Since orbital variations are predictable, any model that relates orbital variations to climate can be run forward to predict future climate, with two caveats: the mechanism by which orbital forcing influences climate is not definitive; and non-orbital effects can be important (for example, Human impact on the environment principally increases in greenhouse gases result in a warmer climate)."
350,claim-1040,"While evidence that the earth’s orbital variations impact radiation levels and thus global temperatures does not of course mean that man is not in some way impacting the climate, studies like these highlight that the role man plays on the planet is dwarfed by natural phenomena utterly out of our control.",NOT_ENOUGH_INFO,evidence-720840,"Milankovitch studied changes in these movements of the Earth, which alter the amount and location of solar radiation reaching the Earth."
351,claim-392,a study that totally debunks the whole concept of man-made Global Warming,REFUTES,evidence-724010,"Global Change Research Program concluded that ""[global] warming is unequivocal and primarily human-induced."""
352,claim-392,a study that totally debunks the whole concept of man-made Global Warming,REFUTES,evidence-846906,"""Warming 'very likely' human-made""."
353,claim-392,a study that totally debunks the whole concept of man-made Global Warming,REFUTES,evidence-1007867,Scientists Reach 100% Consensus on Anthropogenic Global Warming.
354,claim-368,The most recent IPCC report lays out a future if we limit global heating to 1.5°C instead of the Paris Agreement’s 2°C.,DISPUTED,evidence-853312,"In 2015 all UN countries negotiated the Paris Agreement, which aims to keep climate change well below 2 °C."
355,claim-368,The most recent IPCC report lays out a future if we limit global heating to 1.5°C instead of the Paris Agreement’s 2°C.,DISPUTED,evidence-839100,"Meeting the Paris target of 1.5 °C (2.7 °F) is possible but would require ""deep emissions reductions"", ""rapid"", ""far-reaching and unprecedented changes in all aspects of society""."
356,claim-368,The most recent IPCC report lays out a future if we limit global heating to 1.5°C instead of the Paris Agreement’s 2°C.,DISPUTED,evidence-46356,Deep reductions in non-CO2 emissions (such as nitrous oxide and methane) will also be required to limit warming to 1.5 °C.
357,claim-368,The most recent IPCC report lays out a future if we limit global heating to 1.5°C instead of the Paris Agreement’s 2°C.,DISPUTED,evidence-994667,Holding this rise to 1.5 °C avoids the worst effects of a rise by even 2 °C.
358,claim-559,"And there is a lot of evidence that climate change is diminishing biodiversity, which can be seen in these alpine meadows as well.",SUPPORTS,evidence-1047048,Climate change has proven to affect biodiversity and evidence supporting the altering effects is widespread.
359,claim-559,"And there is a lot of evidence that climate change is diminishing biodiversity, which can be seen in these alpine meadows as well.",SUPPORTS,evidence-109104,"""Dominance hierarchies, diversity and species richness of vascular plants in an alpine meadow: contrasting short and medium term responses to simulated global change""."
360,claim-559,"And there is a lot of evidence that climate change is diminishing biodiversity, which can be seen in these alpine meadows as well.",SUPPORTS,evidence-885423,"Increased temperatures may allow herbivores to expand further into alpine regions, significant impacting the composition of alpine herbfields."
361,claim-559,"And there is a lot of evidence that climate change is diminishing biodiversity, which can be seen in these alpine meadows as well.",SUPPORTS,evidence-942611,"The statement goes on to assert that ""evidence is accumulating that wildlife and wildlife habitats have been and will continue to be significantly affected by ongoing large-scale rapid climate change."""
362,claim-2583,"""Each unit of CO2 you put into the atmosphere has less and less of a warming impact.",NOT_ENOUGH_INFO,evidence-827004,"The international community began the long process towards building effective international and domestic measures to tackle GHG emissions (carbon dioxide, methane, nitrous oxide, hydroflurocarbons, perfluorocarbons, sulphur hexafluoride) in response to the increasing assertions that global warming is happening due to man-made emissions and the uncertainty over its likely consequences."
363,claim-2583,"""Each unit of CO2 you put into the atmosphere has less and less of a warming impact.",NOT_ENOUGH_INFO,evidence-677057,"This creates air pollution, including nitrous oxides and particulates, and is a significant contributor to global warming through emission of carbon dioxide, for which transport is the fastest-growing emission sector."
364,claim-2583,"""Each unit of CO2 you put into the atmosphere has less and less of a warming impact.",NOT_ENOUGH_INFO,evidence-1169593,Still the global warming potential of the landfill gas emitted to atmosphere is significant.
365,claim-2583,"""Each unit of CO2 you put into the atmosphere has less and less of a warming impact.",NOT_ENOUGH_INFO,evidence-1099186,"The Kyoto Protocol is an international treaty which extends the 1992 United Nations Framework Convention on Climate Change (UNFCCC) that commits state parties to reduce greenhouse gas emissions, based on the scientific consensus that (part one) global warming is occurring and (part two) it is extremely likely that human-made CO2 emissions have predominantly caused it."
366,claim-2583,"""Each unit of CO2 you put into the atmosphere has less and less of a warming impact.",NOT_ENOUGH_INFO,evidence-178206,This additional CO2 led to a projected increase in warming of between 0.1 and 1.5 °C.
367,claim-2609,Individual carbon dioxide molecules have a short life time of around 5 years in the atmosphere.,REFUTES,evidence-185746,Carbon dioxide is of greatest concern because it exerts a larger overall warming influence than all of these other gases combined and because it has a long atmospheric lifetime (hundreds to thousands of years).
368,claim-2609,Individual carbon dioxide molecules have a short life time of around 5 years in the atmosphere.,REFUTES,evidence-801956,This is due to carbon dioxide's very long lifetime in the atmosphere.
369,claim-2609,Individual carbon dioxide molecules have a short life time of around 5 years in the atmosphere.,REFUTES,evidence-938381,The atmospheric lifetime of CO 2 is estimated of the order of 30–95 years.
370,claim-492,"But like most claims regarding global warming, the real effect is small, probably temporary, and most likely due to natural weather patterns",DISPUTED,evidence-896442,"The effects of climate change on human systems, mostly due to warming and shifts in precipitation, have been detected worldwide."
371,claim-492,"But like most claims regarding global warming, the real effect is small, probably temporary, and most likely due to natural weather patterns",DISPUTED,evidence-504446,"Impacts include the direct effects of extreme weather, leading to injury and loss of life; and indirect effects, such as undernutrition brought on by crop failures."
372,claim-492,"But like most claims regarding global warming, the real effect is small, probably temporary, and most likely due to natural weather patterns",DISPUTED,evidence-128422,"The slower pace of warming can be attributed to a combination of natural fluctuations, reduced solar activity, and increased volcanic activity."
373,claim-492,"But like most claims regarding global warming, the real effect is small, probably temporary, and most likely due to natural weather patterns",DISPUTED,evidence-479999,"Climate change may be due to natural internal processes or external forcings such as modulations of the solar cycles, volcanic eruptions and persistent anthropogenic changes in the composition of the atmosphere or in land use."""
374,claim-492,"But like most claims regarding global warming, the real effect is small, probably temporary, and most likely due to natural weather patterns",DISPUTED,evidence-1091550,"The effects of global warming include rising sea levels, regional changes in precipitation, more frequent extreme weather events such as heat waves, and expansion of deserts."
375,claim-1420,"Concentrated in the atmosphere, these gases do not allow the warmth of the sun’s rays reflected by the earth to be dispersed in space.",SUPPORTS,evidence-1069448,"This last phenomenon is known as the greenhouse effect: trace molecules within the atmosphere serve to capture thermal energy emitted from the ground, thereby raising the average temperature."
376,claim-1420,"Concentrated in the atmosphere, these gases do not allow the warmth of the sun’s rays reflected by the earth to be dispersed in space.",SUPPORTS,evidence-767961,"Ozone acts as a greenhouse gas, absorbing some of the infrared energy emitted by the earth."
377,claim-1089,"Last year’s warmth was manifested across the planet, from the warm tropical ocean waters off the coast of northeastern Australia, where the Great Barrier Reef experienced its worst coral bleaching event on record and large scale coral death, to the Arctic, where sea ice hit regular monthly record lows and overall temperatures were also the warmest on record, at least from January through September 2016.",SUPPORTS,evidence-815795,A global mass coral bleaching has been occurring since 2014 because of the highest recorded temperatures plaguing oceans.
378,claim-1089,"Last year’s warmth was manifested across the planet, from the warm tropical ocean waters off the coast of northeastern Australia, where the Great Barrier Reef experienced its worst coral bleaching event on record and large scale coral death, to the Arctic, where sea ice hit regular monthly record lows and overall temperatures were also the warmest on record, at least from January through September 2016.",SUPPORTS,evidence-197787,"Coral reef provinces have been permanently damaged by warm sea temperatures, most severely in the Indian Ocean."
379,claim-1089,"Last year’s warmth was manifested across the planet, from the warm tropical ocean waters off the coast of northeastern Australia, where the Great Barrier Reef experienced its worst coral bleaching event on record and large scale coral death, to the Arctic, where sea ice hit regular monthly record lows and overall temperatures were also the warmest on record, at least from January through September 2016.",SUPPORTS,evidence-95039,"A March 2016 report stated that coral bleaching was more widespread than previously thought, seriously affecting the northern parts of the reef as a result of warming ocean temperatures."
380,claim-1089,"Last year’s warmth was manifested across the planet, from the warm tropical ocean waters off the coast of northeastern Australia, where the Great Barrier Reef experienced its worst coral bleaching event on record and large scale coral death, to the Arctic, where sea ice hit regular monthly record lows and overall temperatures were also the warmest on record, at least from January through September 2016.",SUPPORTS,evidence-617908,"In March 2017, the journal Nature published a paper showing that huge sections of an 800-kilometre (500 mi) stretch in the northern part of the reef had died in the course of 2016 due to high water temperatures, an event that the authors put down to the effects of global climate change."
381,claim-1467,The amount of carbon dioxide absorbed by the upper layer of the oceans is increasing by about 2 billion tons per year.,NOT_ENOUGH_INFO,evidence-425667,"Human activities emit about 29 billion tons of carbon dioxide per year, while volcanoes emit between 0.2 and 0.3 billion tons."
382,claim-1467,The amount of carbon dioxide absorbed by the upper layer of the oceans is increasing by about 2 billion tons per year.,NOT_ENOUGH_INFO,evidence-956954,"The oceans act as an enormous carbon sink, and have taken up about a third of CO 2 emitted by human activity."
383,claim-1467,The amount of carbon dioxide absorbed by the upper layer of the oceans is increasing by about 2 billion tons per year.,NOT_ENOUGH_INFO,evidence-923136,"As the concentration of carbon dioxide increases in the atmosphere, the increased uptake of carbon dioxide into the oceans is causing a measurable decrease in the pH of the oceans, which is referred to as ocean acidification."
384,claim-1467,The amount of carbon dioxide absorbed by the upper layer of the oceans is increasing by about 2 billion tons per year.,NOT_ENOUGH_INFO,evidence-498380,Current annual increase in atmospheric CO2 is approximately 4 gigatons of carbon.
385,claim-1467,The amount of carbon dioxide absorbed by the upper layer of the oceans is increasing by about 2 billion tons per year.,NOT_ENOUGH_INFO,evidence-257475,"Carbon dioxide is absorbed from the atmosphere at the ocean's surface at an exchange rate which varies locally but on average, the oceans have a net absorption of CO2 2.2 Pg C per year."
386,claim-444,Carbon dioxide is a trace gas.”,SUPPORTS,evidence-1190705,"Carbon dioxide in Earth's atmosphere is a trace gas, currently (mid 2018) having a global average concentration of 409 parts per million by volume (or 622 parts per million by mass)."
387,claim-803,"The team of climate scientists notes that in failing to predict the warming ‘hiatus’ in the beginning of the 21st century, the Intergovernmental Panel on Climate Change (IPCC) models overestimated temperature increases…",DISPUTED,evidence-968233,Models referenced by the Intergovernmental Panel on Climate Change (IPCC) predict that global temperatures are likely to increase by 1.1 to 6.4 °C (2.0 to 11.5 °F) between 1990 and 2100.
388,claim-803,"The team of climate scientists notes that in failing to predict the warming ‘hiatus’ in the beginning of the 21st century, the Intergovernmental Panel on Climate Change (IPCC) models overestimated temperature increases…",DISPUTED,evidence-325440,The observed increase in hurricane intensity is larger than climate models predict for the sea surface temperature changes we have experienced.
389,claim-803,"The team of climate scientists notes that in failing to predict the warming ‘hiatus’ in the beginning of the 21st century, the Intergovernmental Panel on Climate Change (IPCC) models overestimated temperature increases…",DISPUTED,evidence-1197833,"They judge that global mean surface air temperature has increased by 0.3 to 0.6 °C over the last 100 years, broadly consistent with prediction of climate models, but also of the same magnitude as natural climate variability."
390,claim-803,"The team of climate scientists notes that in failing to predict the warming ‘hiatus’ in the beginning of the 21st century, the Intergovernmental Panel on Climate Change (IPCC) models overestimated temperature increases…",DISPUTED,evidence-657969,"The finished report summarizes the findings of scientists, showing that maintaining a temperature rise to below 1.5 °C remains possible, but only through ""rapid and far-reaching transitions in energy, land, urban and infrastructure..., and industrial systems""."
391,claim-1668,Thick arctic sea ice is in rapid retreat.,SUPPORTS,evidence-280204,"The retreat of the Arctic sea ice will accelerate global warming, as less ice cover reflects less solar radiation, and may have serious climate implications by contributing to Arctic cyclone generation."
392,claim-1668,Thick arctic sea ice is in rapid retreat.,SUPPORTS,evidence-1200544,"In 2002 the 12 km (7.5 mi) long floating terminus of the glacier entered a phase of rapid retreat, with the ice front breaking up and the floating terminus disintegrating and accelerating to a retreat rate of over 30 m (98 ft) per day."
393,claim-1668,Thick arctic sea ice is in rapid retreat.,SUPPORTS,evidence-629116,"A composite record of Arctic ice demonstrates that the floes' retreat began around 1900, experiencing more rapid melting beginning within the past 50 years."
394,claim-742,Global human emissions are only 3 per cent of total annual emissions.,REFUTES,evidence-556098,"It is one of the largest sources of greenhouse gases, responsible for 18% of the world's greenhouse gas emissions as measured in CO2 equivalents."
395,claim-742,Global human emissions are only 3 per cent of total annual emissions.,REFUTES,evidence-215052,"In 2008, countries with a Kyoto cap made up less than one-third of annual global carbon dioxide emissions from fuel combustion."
396,claim-846,"In other words, we have, trapped in Arctic permafrost, twice as much carbon as is currently wrecking the atmosphere of the planet, all of it scheduled to be released at a date that keeps getting moved up, partially in the form of a gas that multiplies its warming power 86 times over.",SUPPORTS,evidence-1173602,"Melting of this ice may release large quantities of methane, a powerful greenhouse gas into the atmosphere, causing further warming in a strong positive feedback cycle."
397,claim-846,"In other words, we have, trapped in Arctic permafrost, twice as much carbon as is currently wrecking the atmosphere of the planet, all of it scheduled to be released at a date that keeps getting moved up, partially in the form of a gas that multiplies its warming power 86 times over.",SUPPORTS,evidence-769821,"Release of methane and carbon dioxide stored in permafrost could cause abrupt and severe global warming, as they are potent greenhouse gases."
398,claim-846,"In other words, we have, trapped in Arctic permafrost, twice as much carbon as is currently wrecking the atmosphere of the planet, all of it scheduled to be released at a date that keeps getting moved up, partially in the form of a gas that multiplies its warming power 86 times over.",SUPPORTS,evidence-94074,"When the permafrost melts, it releases carbon in the form of carbon dioxide and methane, both of which are greenhouse gases."
399,claim-2119,Lindzen and Choi find low climate sensitivity,SUPPORTS,evidence-127999,Lindzen has given estimates of the Earth's climate sensitivity to be 0.5 °C based on ERBE data.
400,claim-1167,Lake-bottom sediments in Florida tell us that recent major hurricane activity in the Gulf of Mexico has been less frequent than in centuries past.,REFUTES,evidence-1150262,Few major hurricanes struck the Gulf coast during 3000–1400 BC and again during the most recent millennium.
401,claim-623,The noted oceanographer Walter Munk referred to sea-level rise as an “enigma”,DISPUTED,evidence-584943,"""Climate-change–driven accelerated sea-level rise detected in the altimeter era""."
402,claim-623,The noted oceanographer Walter Munk referred to sea-level rise as an “enigma”,DISPUTED,evidence-965161,"This work described what came to be known as ""Munk's enigma"", a large discrepancy between observed rate of sea level rise and its expected effects on the earth's rotation."
403,claim-2882,"Trenberth's views are clarified in the paper ""An imperative for climate change planning: tracking Earth's global energy"".",SUPPORTS,evidence-363958,"""An imperative for climate change planning: tracking Earth's global energy""."
404,claim-1698,Around 97% of climate experts agree that humans are causing global warming.,DISPUTED,evidence-503460,"Of these, 97% agree, explicitly or implicitly, that global warming is happening and is human-caused."
405,claim-1698,Around 97% of climate experts agree that humans are causing global warming.,DISPUTED,evidence-797793,"97% of the scientists surveyed agreed that global temperatures had increased during the past 100 years; 84% said they personally believed human-induced warming was occurring, and 74% agreed that ""currently available scientific evidence"" substantiated its occurrence."
406,claim-181,Reefs need carbon dioxide; it’s their basic food.,NOT_ENOUGH_INFO,evidence-881960,"In this symbiotic relationship, the zooxanthellae benefit by using nitrogenous waste and carbon dioxide produced by the host while the cnidarian gains photosynthetic capability and increased production of calcium carbonate, a substance of great importance to stony corals."
407,claim-181,Reefs need carbon dioxide; it’s their basic food.,NOT_ENOUGH_INFO,evidence-903942,"All aerobic creatures need oxygen for cellular respiration, which uses the oxygen to break down foods for energy and produces carbon dioxide as a waste product."
408,claim-181,Reefs need carbon dioxide; it’s their basic food.,NOT_ENOUGH_INFO,evidence-795828,"In aerobic organisms, gas exchange is particularly important for respiration, which involves the uptake of oxygen (O 2) and release of carbon dioxide (CO 2)."
409,claim-181,Reefs need carbon dioxide; it’s their basic food.,NOT_ENOUGH_INFO,evidence-218166,"Ocean acidification is the ongoing decrease in the pH of the Earth's oceans, caused by the uptake of carbon dioxide (CO 2) from the atmosphere."
410,claim-181,Reefs need carbon dioxide; it’s their basic food.,NOT_ENOUGH_INFO,evidence-114903,Marine life plays an important part in the carbon cycle as photosynthetic organisms convert dissolved carbon dioxide into organic carbon and it is economically important to humans for providing fish for use as food.
411,claim-281,"In an interview with the BBC after the scandal broke, Dr Jones admitted there had been no statistically significant global warming since 1995",DISPUTED,evidence-18549,"The American Association for the Advancement of Science (AAAS) reaffirmed its position on global warming and ""expressed grave concerns that the illegal release of private emails stolen from the University of East Anglia should not cause policy-makers and the public to become confused about the scientific basis of global climate change."
412,claim-281,"In an interview with the BBC after the scandal broke, Dr Jones admitted there had been no statistically significant global warming since 1995",DISPUTED,evidence-298772,"In late 2011, Steven F. Hayward wrote that ""Climategate did for the global warming controversy what the Pentagon Papers did for the Vietnam war 40 years ago: It changed the narrative decisively."""
413,claim-281,"In an interview with the BBC after the scandal broke, Dr Jones admitted there had been no statistically significant global warming since 1995",DISPUTED,evidence-509654,"Here is the quote: ""The fact is that we can't account for the lack of warming at the moment and it is a travesty that we can't."""
414,claim-2809,The motions of the massive oceans where heat is moved between deep layers and the surface provides variability on time scales from years to centuries.,SUPPORTS,evidence-383714,"Surface water temperatures, which vary with latitude, current systems, and season and reflect the latitudinal distribution of solar energy, range from below −2 °C (28 °F) to over 30 °C (86 °F)."
415,claim-2809,The motions of the massive oceans where heat is moved between deep layers and the surface provides variability on time scales from years to centuries.,SUPPORTS,evidence-94747,"These fluctuations in atmospheric temperature, sea surface temperature, precipitation or other parameters can be quasi-periodic, often occurring on inter-annual, multi-annual, decadal, multidecadal, century-wide, millennial or longer timescales."
416,claim-2809,The motions of the massive oceans where heat is moved between deep layers and the surface provides variability on time scales from years to centuries.,SUPPORTS,evidence-213245,El Niño and La Niña are important temperature fluctuations in surface waters of the tropical Eastern Pacific Ocean.
417,claim-1928,"NASA Finds Antarctica is Gaining Ice,",DISPUTED,evidence-1099128,"""Mass gains of the Antarctic ice sheet exceed losses""."
418,claim-1928,"NASA Finds Antarctica is Gaining Ice,",DISPUTED,evidence-529248,"""Study concludes Antarctica is gaining ice, rather than losing it""."
419,claim-1928,"NASA Finds Antarctica is Gaining Ice,",DISPUTED,evidence-591257,"""A 40-y record reveals gradual Antarctic sea ice increases followed by decreases at rates far exceeding the rates seen in the Arctic""."
420,claim-2787,Hansen's 1988 results are evidence that the actual climate sensitivity is about 3°C for a doubling of atmospheric CO2.,DISPUTED,evidence-632574,"Without feedbacks the radiative forcing of approximately 3.7 W/m2, due to doubling CO 2 from the pre-industrial 280 ppm, would eventually result in roughly 1 °C global warming."
421,claim-2787,Hansen's 1988 results are evidence that the actual climate sensitivity is about 3°C for a doubling of atmospheric CO2.,DISPUTED,evidence-918450,The equilibrium climate sensitivity (ECS) refers to the equilibrium change in global mean near-surface air temperature that would result from a sustained doubling of the atmospheric equivalent CO 2 concentration (ΔT2×).
422,claim-2787,Hansen's 1988 results are evidence that the actual climate sensitivity is about 3°C for a doubling of atmospheric CO2.,DISPUTED,evidence-692256,"In his first paper on the matter, he estimated that global temperature would rise by around 5 to 6 °C (9.0 to 10.8 °F) if the quantity of CO 2 was doubled."
423,claim-478,Protecting and restoring forests would reduce 18% of emissions by 2030,NOT_ENOUGH_INFO,evidence-890810,10% per annum until zero emissions are reached around 2030.
424,claim-478,Protecting and restoring forests would reduce 18% of emissions by 2030,NOT_ENOUGH_INFO,evidence-328157,Targets for the year 2030: Reduce GHG emission by 40% from the level of 1990.
425,claim-478,Protecting and restoring forests would reduce 18% of emissions by 2030,NOT_ENOUGH_INFO,evidence-347403,"The UN estimate deforestation and forest degradation to make up 17% of global carbon emissions, which makes it the second most polluting sector, following the energy industry."
426,claim-478,Protecting and restoring forests would reduce 18% of emissions by 2030,NOT_ENOUGH_INFO,evidence-594952,Japan needs to reduce 26% of green house gas emission from 2013 by 2030 to accomplish Paris Agreement and is trying to reduce 2% of them by forestry.
427,claim-478,Protecting and restoring forests would reduce 18% of emissions by 2030,NOT_ENOUGH_INFO,evidence-609211,"The report mentioned that this would require global net human-caused emissions of carbon dioxide (CO2) to fall by about 45% from 2010 levels by 2030, reaching ""net zero"" around 2050, through “rapid and far-reaching” transitions in land, energy, industry, buildings, transport, and cities."
428,claim-988,"The unlikely scenarios are now, all of a sudden, becoming more probable than they once were thought to be,’ says Sweet.”",NOT_ENOUGH_INFO,evidence-305696,"In recent decades, a few specialists have continued to support this interpretation, and Peter Schrijver has said that 'to a large extent, it is linguistics that is responsible for thinking in terms of drastic scenarios' about demographic change in late Roman Britain."
429,claim-988,"The unlikely scenarios are now, all of a sudden, becoming more probable than they once were thought to be,’ says Sweet.”",NOT_ENOUGH_INFO,evidence-444836,Many feasible scenarios can be constructed to account for evidence.
430,claim-988,"The unlikely scenarios are now, all of a sudden, becoming more probable than they once were thought to be,’ says Sweet.”",NOT_ENOUGH_INFO,evidence-108865,"Therefore, scenarios that are not justified by other evidence or are created to account for the historical evidence have not been universally accepted."
431,claim-988,"The unlikely scenarios are now, all of a sudden, becoming more probable than they once were thought to be,’ says Sweet.”",NOT_ENOUGH_INFO,evidence-44133,"The reverse possibility, that a small group broke off and wandered from India into Western Asia is readily dismissed as an improbably long migration, again without the least bit of evidence."
432,claim-988,"The unlikely scenarios are now, all of a sudden, becoming more probable than they once were thought to be,’ says Sweet.”",NOT_ENOUGH_INFO,evidence-459314,"On the contrary, there are reasons to believe that this is altogether out of the question."""
433,claim-266,The IPCC no longer includes the ‘Hockey stick’ chart in its reports.,NOT_ENOUGH_INFO,evidence-380933,"Besides the Sixth Assessment Report, to be completed in 2022, the IPCC released the Special Report on Global Warming of 1.5 °C in October 2018, released an update to its 2006 Guidelines for National Greenhouse Gas Inventories—the 2019 Refinement—in May 2019, and delivered two further special reports in 2019: the Special Report on Climate Change and Land (SRCCL), published online on 7 August, and the Special Report on the Ocean and Cryosphere in a Changing Climate (SROCC), released on 25 September 2019."
